Category,Product,Warehouse,Zip,Date,Time,Order Demand,Value
Worksuite 1000,Tribes,Berkeley,94701,05/09/2019,11:00:00,500,147.33
Worksuite 1000,Wordwrite,Berkeley,94701,11/10/2019,10:30:00,500,467.22
Worksuite 1000,Tribes,Berkeley,94701,19/08/2019,12:39:00,500,147.33
Worksuite 1000,Wordwrite,Berkeley,94701,05/11/2019,10:00:00,500,467.22
BI Stack,BiFlow,Berkeley,94701,12/09/2019,11:15:00,500,160
Worksuite 1000,Wordwrite,Berkeley,94701,02/12/2019,13:00:00,500,467.22
Worksuite 1000,Interchange,Berkeley,94701,12/09/2019,11:15:00,500,148.23
Worksuite 1000,Sociplace,Berkeley,94701,06/08/2019,11:30:00,500,255
Worksuite 1000,MindVis,Berkeley,94701,08/10/2019,10:00:00,500,437.66
TBOX,TBOX S3,Berkeley,94701,07/10/2019,12:27:00,500,185.25
Worksuite 1000,Tribes,Berkeley,94701,29/10/2019,11:00:00,500,147.33
Worksuite 1000,Tribes,Berkeley,94701,29/08/2019,11:00:00,500,147.33
Worksuite 1000,ShareIt,Berkeley,94701,26/09/2019,12:45:00,500,197.11
Worksuite 1000,Whathype,Berkeley,94701,21/11/2019,12:50:00,500,396.33
Worksuite 1000,Sociplace,Berkeley,94701,03/10/2019,10:10:00,500,255
Worksuite 1000,PlanAhead,Berkeley,94701,14/11/2019,11:00:00,500,407.99
Worksuite 1000,EmailOut,Berkeley,94701,04/12/2019,10:50:00,500,91.09
Worksuite 1000,VideoRight,Berkeley,94701,06/09/2019,10:30:00,500,601.56
TBOX,TBOX S3,Berkeley,94701,20/09/2019,13:09:00,500,185.25
Worksuite 1000,Wordwrite,Berkeley,94701,10/09/2019,9:55:00,500,467.22
Worksuite 1000,ShareIt,Berkeley,94701,30/09/2019,11:30:00,500,197.11
Worksuite 1000,ShareIt,Berkeley,94701,13/12/2019,10:15:00,500,197.11
BI Stack,BI Visualiser,Berkeley,94701,16/10/2019,12:00:00,500,128.54
Worksuite 1000,Tribes,Berkeley,94701,08/10/2019,10:00:00,500,147.33
Worksuite 1000,Streamer,Berkeley,94701,06/11/2019,12:01:00,500,256.554
Worksuite 1000,Tribes,Berkeley,94701,03/09/2019,10:30:00,500,147.33
TBOX,TBOX,Berkeley,94701,28/11/2019,13:15:00,500,504.01
TBOX,TBOX S3,Berkeley,94701,20/12/2019,12:00:00,500,185.25
TBOX,TBOX S3,Berkeley,94701,06/11/2019,12:01:00,500,185.25
Worksuite 1000,Tribes,Berkeley,94701,04/10/2019,11:00:00,500,147.33
Worksuite 1000,Streamer,Berkeley,94701,16/09/2019,13:00:00,500,256.554
Worksuite 1000,MindVis,Berkeley,94701,03/10/2019,10:10:00,500,437.66
Worksuite 1000,Wordwrite,Berkeley,94701,29/10/2019,11:00:00,500,467.22
Worksuite 1000,Whathype,Berkeley,94701,02/10/2019,12:15:00,500,396.33
Worksuite 1000,EmailOut,Berkeley,94701,06/08/2019,11:30:00,500,91.09
Worksuite 1000,Spreadcel,Berkeley,94701,09/09/2019,10:09:00,500,157.28
Worksuite 1000,QDrive,Berkeley,94701,03/12/2019,9:47:00,500,283.01
BI Stack,BIApps,Berkeley,94701,16/10/2019,12:00:00,500,401.99
Worksuite 1000,PlanAhead,Berkeley,94701,26/11/2019,11:30:00,500,407.99
Worksuite 1000,Whathype,Berkeley,94701,29/10/2019,11:00:00,500,396.33
Worksuite 1000,Wordwrite,Berkeley,94701,15/10/2019,9:50:00,500,467.22
Worksuite 1000,Tribes,Berkeley,94701,12/11/2019,13:00:00,500,147.33
BI Stack,BIApps,Berkeley,94701,12/11/2019,13:00:00,500,401.99
Worksuite 1000,StorSQL,Berkeley,94701,02/10/2019,12:15:00,500,413.3
Worksuite 1000,FillForm,Berkeley,94701,06/12/2019,12:45:00,500,344.24
Worksuite 1000,ShareIt,Berkeley,94701,11/10/2019,10:30:00,500,197.11
Worksuite 1000,Wordwrite,Berkeley,94701,20/08/2019,11:30:00,500,467.22
Worksuite 1000,EmailOut,Berkeley,94701,23/10/2019,12:00:00,500,91.09
Worksuite 1000,VideoRight,Berkeley,94701,02/09/2019,12:35:00,500,601.56
Worksuite 1000,EmailOut,Berkeley,94701,30/08/2019,12:30:00,500,91.09
Worksuite 1000,Sociplace,Berkeley,94701,15/10/2019,9:50:00,500,255
TBOX,TBOX,Berkeley,94701,23/12/2019,11:56:00,500,504.01
Worksuite 1000,Streamer,Berkeley,94701,09/12/2019,13:00:00,500,256.554
Worksuite 1000,EmailOut,Berkeley,94701,16/10/2019,12:00:00,500,91.09
Worksuite 1000,DoneIt,Berkeley,94701,28/08/2019,13:00:00,500,63.26
Worksuite 1000,Tribes,Berkeley,94701,02/09/2019,12:35:00,500,147.33
Worksuite 1000,ShareIt,Berkeley,94701,20/11/2019,12:05:00,500,197.11
Worksuite 1000,DoneIt,Berkeley,94701,28/08/2019,13:00:00,500,63.26
Worksuite 1000,Wordwrite,Berkeley,94701,07/11/2019,11:43:00,500,467.22
Worksuite 1000,Spreadcel,Berkeley,94701,17/09/2019,10:30:00,500,157.28
Worksuite 1000,Wordwrite,Berkeley,94701,05/12/2019,11:55:00,500,467.22
Worksuite 1000,Interchange,Berkeley,94701,06/08/2019,11:30:00,500,148.23
TBOX,TBOX,Berkeley,94701,31/10/2019,9:30:00,500,504.01
Worksuite 1000,ShareIt,Berkeley,94701,11/10/2019,10:30:00,500,197.11
BI Stack,BiFlow,Berkeley,94701,20/08/2019,11:30:00,500,160
Worksuite 1000,Wordwrite,Berkeley,94701,04/10/2019,11:00:00,500,467.22
TBOX,TBOX S3,Berkeley,94701,19/12/2019,11:30:00,500,185.25
Worksuite 1000,EmailOut,Berkeley,94701,29/08/2019,11:00:00,500,91.09
Worksuite 1000,MindVis,Berkeley,94701,21/10/2019,12:15:00,500,437.66
Worksuite 1000,Slackala,Berkeley,94701,29/10/2019,11:00:00,500,591.88
Worksuite 1000,EmailOut,Berkeley,94701,29/11/2019,12:00:00,500,91.09
Worksuite 1000,MindVis,Berkeley,94701,20/09/2019,13:09:00,500,437.66
Worksuite 1000,Slackala,Berkeley,94701,14/11/2019,11:00:00,500,591.88
Worksuite 1000,PublishIt,Berkeley,94701,05/12/2019,11:55:00,500,621.87
Worksuite 1000,SlidePoint,Berkeley,94701,28/11/2019,13:15:00,500,364.39
Worksuite 1000,VideoRight,Berkeley,94701,26/08/2019,10:00:00,500,601.56
TBOX,TBOX,Berkeley,94701,09/09/2019,10:09:00,500,504.01
Worksuite 1000,Wordwrite,Berkeley,94701,07/11/2019,11:43:00,500,467.22
Worksuite 1000,PlanAhead,Berkeley,94701,23/09/2019,9:00:00,500,407.99
Worksuite 1000,DoneIt,Berkeley,94701,15/10/2019,9:50:00,500,63.26
Worksuite 1000,QDrive,Berkeley,94701,08/11/2019,12:00:00,500,283.01
Worksuite 1000,StorSQL,Berkeley,94701,07/10/2019,12:27:00,500,413.3
Worksuite 1000,QNote,Berkeley,94701,13/08/2019,10:00:00,500,575.24
Worksuite 1000,Whathype,Berkeley,94701,29/11/2019,12:00:00,500,396.33
Worksuite 1000,Spreadcel,Berkeley,94701,28/08/2019,13:00:00,500,157.28
BI Stack,BiFlow,Berkeley,94701,12/11/2019,13:00:00,500,160
BI Stack,BIApps,Berkeley,94701,14/10/2019,12:30:00,500,401.99
TBOX,TBOX S3,Berkeley,94701,28/11/2019,13:15:00,500,185.25
Worksuite 1000,Slackala,Berkeley,94701,13/09/2019,12:43:00,500,591.88
Worksuite 1000,MindVis,Berkeley,94701,09/12/2019,13:00:00,500,437.66
Worksuite 1000,Slackala,Berkeley,94701,11/07/2019,14:10:00,500,591.88
Worksuite 1000,FillForm,Berkeley,94701,19/07/2019,14:00:00,500,344.24
Worksuite 1000,Whathype,Berkeley,94701,23/05/2019,15:30:00,500,396.33
Worksuite 1000,Spreadcel,Berkeley,94701,30/04/2019,14:30:00,500,157.28
Worksuite 1000,Spreadcel,Berkeley,94701,31/05/2019,16:00:00,500,157.28
Worksuite 1000,EmailOut,Berkeley,94701,29/04/2019,14:21:00,500,91.09
Worksuite 1000,MindVis,Berkeley,94701,17/04/2019,14:59:00,500,437.66
BI Stack,BIApps,Berkeley,94701,22/04/2019,15:15:00,500,401.99
Worksuite 1000,Tribes,Berkeley,94701,16/07/2019,15:50:00,500,147.33
Worksuite 1000,Sociplace,Berkeley,94701,19/07/2019,14:00:00,500,255
TBOX,TBOX,Berkeley,94701,22/04/2019,15:15:00,500,504.01
Worksuite 1000,PlanAhead,Berkeley,94701,15/07/2019,15:18:00,500,407.99
Worksuite 1000,VideoRight,Berkeley,94701,11/07/2019,14:10:00,500,601.56
Worksuite 1000,Slackala,Berkeley,94701,29/04/2019,14:21:00,500,591.88
Worksuite 1000,Whathype,Berkeley,94701,04/06/2019,15:20:00,500,396.33
Worksuite 1000,EmailOut,Berkeley,94701,29/03/2019,15:00:00,500,91.09
Worksuite 1000,EmailOut,Berkeley,94701,04/06/2019,15:20:00,500,91.09
BI Stack,BiFlow,Berkeley,94701,24/04/2019,16:00:00,500,160
Worksuite 1000,SlidePoint,Berkeley,94701,19/06/2019,13:30:00,500,364.39
Worksuite 1000,MindVis,Berkeley,94701,12/04/2019,15:00:00,500,437.66
Worksuite 1000,SlidePoint,Berkeley,94701,13/06/2019,15:15:00,500,364.39
Worksuite 1000,Slackala,Berkeley,94701,05/06/2019,16:00:00,500,591.88
BI Stack,BIApps,Berkeley,94701,23/05/2019,15:30:00,500,401.99
Worksuite 1000,QDrive,Berkeley,94701,04/07/2019,14:20:00,500,283.01
Worksuite 1000,Wordwrite,Berkeley,94701,21/05/2019,14:00:00,500,467.22
TBOX,TBOX S3,Berkeley,94701,29/04/2019,14:21:00,500,185.25
Worksuite 1000,Interchange,Berkeley,94701,12/07/2019,14:13:00,500,148.23
Worksuite 1000,EmailOut,Berkeley,94701,12/06/2019,14:10:00,500,91.09
Worksuite 1000,ShareIt,Berkeley,94701,21/05/2019,14:00:00,500,197.11
Worksuite 1000,DoneIt,Berkeley,94701,27/03/2019,15:00:00,500,63.26
Worksuite 1000,VideoRight,Berkeley,94701,17/07/2019,14:30:00,500,601.56
Worksuite 1000,DoneIt,Berkeley,94701,07/05/2019,16:00:00,500,63.26
Worksuite 1000,Whathype,Berkeley,94701,18/07/2019,15:00:00,500,396.33
Worksuite 1000,QDrive,Berkeley,94701,04/06/2019,15:20:00,500,283.01
Worksuite 1000,SlidePoint,Berkeley,94701,22/07/2019,15:45:00,500,364.39
BI Stack,BIApps,Berkeley,94701,16/07/2019,15:50:00,500,401.99
Worksuite 1000,DoneIt,Berkeley,94701,26/04/2019,14:20:00,500,63.26
Worksuite 1000,FillForm,Berkeley,94701,28/05/2019,13:50:00,500,344.24
TBOX,TBOX S3,Berkeley,94701,01/04/2019,15:00:00,500,185.25
Worksuite 1000,Slackala,Berkeley,94701,20/06/2019,15:00:00,500,591.88
Worksuite 1000,ShareIt,Berkeley,94701,24/06/2019,16:15:00,500,197.11
Worksuite 1000,Slackala,Berkeley,94701,23/05/2019,15:30:00,500,591.88
Worksuite 1000,Whathype,Berkeley,94701,07/06/2019,15:00:00,500,396.33
Worksuite 1000,Whathype,Berkeley,94701,30/04/2019,14:30:00,500,396.33
Worksuite 1000,Spreadcel,Berkeley,94701,01/05/2019,16:15:00,500,157.28
BI Stack,BiFlow,Berkeley,94701,25/04/2019,15:30:00,500,160
BI Stack,BiFlow,Berkeley,94701,14/05/2019,14:30:00,500,160
Worksuite 1000,FillForm,Berkeley,94701,17/05/2019,16:00:00,500,344.24
Worksuite 1000,FillForm,Berkeley,94701,28/06/2019,14:30:00,500,344.24
Worksuite 1000,QDrive,Berkeley,94701,05/04/2019,16:00:00,500,283.01
Worksuite 1000,Tribes,Berkeley,94701,07/05/2019,16:00:00,500,147.33
Worksuite 1000,VideoRight,Berkeley,94701,13/06/2019,15:15:00,500,601.56
Worksuite 1000,Sociplace,Berkeley,94701,27/06/2019,16:00:00,500,255
Worksuite 1000,Wordwrite,Berkeley,94701,04/07/2019,14:20:00,500,467.22
Worksuite 1000,Streamer,Berkeley,94701,15/07/2019,15:18:00,500,256.554
Worksuite 1000,Wordwrite,Berkeley,94701,15/04/2019,15:30:00,500,467.22
Worksuite 1000,PlanAhead,Berkeley,94701,24/06/2019,16:15:00,500,407.99
Worksuite 1000,QNote,Berkeley,94701,18/04/2019,14:20:00,500,575.24
Worksuite 1000,Sociplace,Berkeley,94701,20/05/2019,16:03:00,500,255
Worksuite 1000,Spreadcel,Berkeley,94701,03/04/2019,13:30:00,500,157.28
Worksuite 1000,FillForm,Berkeley,94701,12/06/2019,14:10:00,500,344.24
Worksuite 1000,EmailOut,Berkeley,94701,12/04/2019,15:00:00,500,91.09
BI Stack,BIApps,Berkeley,94701,17/07/2019,14:30:00,500,401.99
TBOX,TBOX S3,Berkeley,94701,28/03/2019,13:30:00,500,185.25
TBOX,TBOX S3,Berkeley,94701,03/07/2019,15:00:00,500,185.25
Worksuite 1000,PlanAhead,Berkeley,94701,06/06/2019,13:53:00,500,407.99
Worksuite 1000,Spreadcel,Berkeley,94701,05/04/2019,16:00:00,500,157.28
BI Stack,BIApps,Berkeley,94701,16/04/2019,16:20:00,500,401.99
Worksuite 1000,EmailOut,Berkeley,94701,12/04/2019,15:00:00,500,91.09
TBOX,TBOX S3,Berkeley,94701,15/04/2019,15:30:00,500,185.25
BI Stack,BiFlow,Berkeley,94701,21/05/2019,14:00:00,500,160
Worksuite 1000,SlidePoint,Berkeley,94701,23/07/2019,16:00:00,500,364.39
BI Stack,BI Visualiser,Berkeley,94701,29/04/2019,14:21:00,500,128.54
Worksuite 1000,Streamer,Berkeley,94701,29/05/2019,13:25:00,500,256.554
Worksuite 1000,Spreadcel,Berkeley,94701,16/07/2019,15:50:00,500,157.28
Worksuite 1000,Wordwrite,Berkeley,94701,07/05/2019,16:00:00,500,467.22
Worksuite 1000,EmailOut,Berkeley,94701,17/06/2019,14:42:00,500,91.09
Worksuite 1000,SlidePoint,Berkeley,94701,12/04/2019,15:00:00,500,364.39
TBOX,TBOX S3,Berkeley,94701,11/04/2019,15:20:00,500,185.25
Worksuite 1000,VideoRight,Berkeley,94701,01/04/2019,15:00:00,500,601.56
Worksuite 1000,Whathype,Berkeley,94701,12/07/2019,14:13:00,500,396.33
Worksuite 1000,MindVis,Berkeley,94701,26/04/2019,14:20:00,500,437.66
Worksuite 1000,Slackala,Berkeley,94701,03/06/2019,15:45:00,500,591.88
Worksuite 1000,QDrive,Berkeley,94701,05/07/2019,13:30:00,500,283.01
Worksuite 1000,QDrive,Berkeley,94701,09/07/2019,15:40:00,500,283.01
TBOX,TBOX,Berkeley,94701,02/05/2019,14:15:00,500,504.01
BI Stack,BI Visualiser,Berkeley,94701,05/07/2019,13:30:00,500,128.54
Worksuite 1000,Wordwrite,Berkeley,94701,05/06/2019,16:00:00,500,467.22
Worksuite 1000,Whathype,Berkeley,94701,17/05/2019,16:00:00,500,396.33
Worksuite 1000,VideoRight,Berkeley,94701,27/03/2019,15:00:00,500,601.56
Worksuite 1000,Spreadcel,Berkeley,94701,18/07/2019,15:00:00,500,157.28
Worksuite 1000,PublishIt,Berkeley,94701,04/07/2019,14:20:00,500,621.87
Worksuite 1000,Wordwrite,Berkeley,94701,19/06/2019,13:30:00,500,467.22
Worksuite 1000,Whathype,Berkeley,94701,01/08/2019,14:00:00,500,396.33
TBOX,TBOX S3,Berkeley,94701,20/06/2019,15:00:00,500,185.25
Worksuite 1000,ShareIt,Berkeley,94701,27/03/2019,15:00:00,500,197.11
BI Stack,BiFlow,Berkeley,94701,14/05/2019,14:30:00,500,160
Worksuite 1000,Wordwrite,Berkeley,94701,17/06/2019,14:42:00,500,467.22
Worksuite 1000,VideoRight,Berkeley,94701,03/04/2019,13:30:00,500,601.56
Worksuite 1000,Whathype,Berkeley,94701,11/07/2019,14:10:00,500,396.33
Worksuite 1000,EmailOut,Berkeley,94701,26/06/2019,15:14:00,500,91.09
Worksuite 1000,QNote,Berkeley,94701,15/07/2019,15:18:00,500,575.24
Worksuite 1000,Wordwrite,Berkeley,94701,25/04/2019,15:30:00,500,467.22
Worksuite 1000,DoneIt,Berkeley,94701,29/03/2019,15:00:00,500,63.26
Worksuite 1000,Whathype,Berkeley,94701,22/04/2019,15:15:00,500,396.33
Worksuite 1000,Wordwrite,Berkeley,94701,24/04/2019,16:00:00,500,467.22
Worksuite 1000,SlidePoint,Berkeley,94701,17/05/2019,16:00:00,500,364.39
Worksuite 1000,Sociplace,Berkeley,94701,10/07/2019,13:45:00,500,255
BI Stack,BiFlow,Berkeley,94701,17/05/2019,16:00:00,500,160
Worksuite 1000,Sociplace,Berkeley,94701,23/05/2019,15:30:00,500,255
Worksuite 1000,SlidePoint,Berkeley,94701,31/05/2019,16:00:00,500,364.39
Worksuite 1000,PlanAhead,Berkeley,94701,31/07/2019,13:30:00,500,407.99
Worksuite 1000,Interchange,Berkeley,94701,21/06/2019,14:32:00,500,148.23
Worksuite 1000,PlanAhead,Berkeley,94701,23/04/2019,8:30:00,500,407.99
Worksuite 1000,Streamer,Berkeley,94701,28/06/2019,14:30:00,500,256.554
Worksuite 1000,SlidePoint,Berkeley,94701,16/05/2019,16:00:00,500,364.39
BI Stack,BiFlow,Berkeley,94701,03/07/2019,15:00:00,500,160
BI Stack,BiFlow,Berkeley,94701,03/06/2019,15:45:00,500,160
Worksuite 1000,EmailOut,Berkeley,94701,24/06/2019,16:15:00,500,91.09
Worksuite 1000,Whathype,Berkeley,94701,09/05/2019,14:00:00,500,396.33
Worksuite 1000,QDrive,Berkeley,94701,26/04/2019,14:20:00,500,283.01
Worksuite 1000,MindVis,Berkeley,94701,11/07/2019,14:10:00,500,437.66
BI Stack,BiFlow,Berkeley,94701,22/04/2019,15:15:00,500,160
Worksuite 1000,Slackala,Berkeley,94701,15/07/2019,15:18:00,500,591.88
Worksuite 1000,Spreadcel,Berkeley,94701,12/06/2019,14:10:00,500,157.28
Worksuite 1000,PublishIt,Berkeley,94701,01/08/2019,14:00:00,500,621.87
Worksuite 1000,Tribes,Berkeley,94701,12/04/2019,15:00:00,500,147.33
Worksuite 1000,VideoRight,Berkeley,94701,08/05/2019,14:00:00,500,601.56
Worksuite 1000,PlanAhead,Berkeley,94701,26/06/2019,15:14:00,500,407.99
Worksuite 1000,QNote,Berkeley,94701,12/06/2019,14:10:00,500,575.24
TBOX,TBOX S3,Berkeley,94701,15/07/2019,15:18:00,500,185.25
Worksuite 1000,Spreadcel,Berkeley,94701,04/07/2019,14:20:00,500,157.28
Worksuite 1000,Sociplace,Berkeley,94701,28/03/2019,13:30:00,500,255
Worksuite 1000,EmailOut,Berkeley,94701,28/05/2019,13:50:00,500,91.09
Worksuite 1000,SlidePoint,Berkeley,94701,07/05/2019,16:00:00,500,364.39
Worksuite 1000,Interchange,Berkeley,94701,09/07/2019,15:40:00,500,148.23
Worksuite 1000,StorSQL,Berkeley,94701,27/05/2019,15:00:00,500,413.3
BI Stack,BIApps,Berkeley,94701,28/03/2019,13:30:00,500,401.99
BI Stack,BI Visualiser,Berkeley,94701,19/06/2019,13:30:00,500,128.54
Worksuite 1000,StorSQL,Berkeley,94701,26/06/2019,15:14:00,500,413.3
Worksuite 1000,Whathype,Berkeley,94701,23/07/2019,16:00:00,500,396.33
Worksuite 1000,VideoRight,Berkeley,94701,03/07/2019,15:00:00,500,601.56
Worksuite 1000,Sociplace,Berkeley,94701,05/06/2019,16:00:00,500,255
Worksuite 1000,Wordwrite,Berkeley,94701,23/07/2019,16:00:00,500,467.22
Worksuite 1000,QNote,Berkeley,94701,30/04/2019,14:30:00,500,575.24
Worksuite 1000,FillForm,Berkeley,94701,05/06/2019,16:00:00,500,344.24
Worksuite 1000,Wordwrite,Berkeley,94701,31/05/2019,16:00:00,500,467.22
Worksuite 1000,Tribes,Berkeley,94701,12/04/2019,15:00:00,500,147.33
Worksuite 1000,EmailOut,Berkeley,94701,01/08/2019,14:00:00,500,91.09
Worksuite 1000,EmailOut,Berkeley,94701,21/06/2019,14:32:00,500,91.09
BI Stack,BIApps,Berkeley,94701,23/07/2019,16:00:00,500,401.99
Worksuite 1000,SlidePoint,Berkeley,94701,10/05/2019,15:30:00,500,364.39
Worksuite 1000,Sociplace,Berkeley,94701,05/04/2019,16:00:00,500,255
Worksuite 1000,ShareIt,Berkeley,94701,04/07/2019,14:20:00,500,197.11
BI Stack,BiFlow,Berkeley,94701,23/05/2019,15:30:00,500,160
Worksuite 1000,FillForm,Berkeley,94701,04/07/2019,14:20:00,500,344.24
Worksuite 1000,Tribes,Berkeley,94701,01/05/2019,16:15:00,500,147.33
Worksuite 1000,Spreadcel,Berkeley,94701,15/05/2019,15:30:00,500,157.28
Worksuite 1000,Sociplace,Berkeley,94701,05/04/2019,16:00:00,500,255
Worksuite 1000,PlanAhead,Berkeley,94701,12/07/2019,14:13:00,500,407.99
Worksuite 1000,PlanAhead,Berkeley,94701,19/04/2019,14:30:00,500,407.99
Worksuite 1000,Tribes,Berkeley,94701,27/05/2019,15:00:00,500,147.33
Worksuite 1000,VideoRight,Berkeley,94701,01/07/2019,15:55:00,500,601.56
Worksuite 1000,SlidePoint,Berkeley,94701,27/06/2019,16:00:00,500,364.39
BI Stack,BI Visualiser,Berkeley,94701,03/06/2019,15:45:00,500,128.54
TBOX,TBOX,Berkeley,94701,24/06/2019,16:15:00,500,504.01
Worksuite 1000,DoneIt,Berkeley,94701,04/06/2019,15:20:00,500,63.26
Worksuite 1000,Whathype,Berkeley,94701,17/06/2019,14:42:00,500,396.33
TBOX,TBOX,Berkeley,94701,10/07/2019,13:45:00,500,504.01
Worksuite 1000,Sociplace,Berkeley,94701,14/05/2019,14:30:00,500,255
Worksuite 1000,VideoRight,Berkeley,94701,19/06/2019,13:30:00,500,601.56
Worksuite 1000,SlidePoint,Berkeley,94701,26/04/2019,14:20:00,500,364.39
TBOX,TBOX,Berkeley,94701,04/07/2019,14:20:00,500,504.01
Worksuite 1000,Spreadcel,Berkeley,94701,15/07/2019,15:18:00,500,157.28
Worksuite 1000,VideoRight,Berkeley,94701,23/07/2019,16:00:00,500,601.56
Worksuite 1000,PublishIt,Berkeley,94701,07/05/2019,16:00:00,500,621.87
Worksuite 1000,FillForm,Berkeley,94701,04/07/2019,14:20:00,500,344.24
TBOX,TBOX S3,Berkeley,94701,15/05/2019,15:30:00,500,185.25
Worksuite 1000,StorSQL,Berkeley,94701,02/04/2019,14:45:00,500,413.3
Worksuite 1000,StorSQL,Berkeley,94701,05/04/2019,16:00:00,500,413.3
Worksuite 1000,Wordwrite,Berkeley,94701,12/04/2019,15:00:00,500,467.22
Worksuite 1000,Wordwrite,Berkeley,94701,23/05/2019,15:30:00,500,467.22
Worksuite 1000,Sociplace,Berkeley,94701,01/05/2019,16:15:00,500,255
BI Stack,BI Visualiser,Berkeley,94701,05/04/2019,16:00:00,500,128.54
TBOX,TBOX S3,Berkeley,94701,01/04/2019,15:00:00,500,185.25
Worksuite 1000,PlanAhead,Berkeley,94701,27/03/2019,15:00:00,500,407.99
Worksuite 1000,VideoRight,Berkeley,94701,17/06/2019,14:42:00,500,601.56
Worksuite 1000,DoneIt,Berkeley,94701,31/05/2019,16:00:00,500,63.26
Worksuite 1000,EmailOut,Berkeley,94701,16/05/2019,16:00:00,500,91.09
Worksuite 1000,FillForm,Berkeley,94701,15/07/2019,15:18:00,500,344.24
BI Stack,BiFlow,Berkeley,94701,04/06/2019,15:20:00,500,160
Worksuite 1000,VideoRight,Berkeley,94701,29/05/2019,13:25:00,500,601.56
Worksuite 1000,Slackala,Berkeley,94701,20/06/2019,15:00:00,500,591.88
Worksuite 1000,Wordwrite,Berkeley,94701,10/07/2019,13:45:00,500,467.22
Worksuite 1000,Wordwrite,Berkeley,94701,24/06/2019,16:15:00,500,467.22
Worksuite 1000,DoneIt,Berkeley,94701,27/03/2019,15:00:00,500,63.26
TBOX,TBOX S3,Berkeley,94701,28/03/2019,13:30:00,500,185.25
Worksuite 1000,Whathype,Berkeley,94701,15/05/2019,15:30:00,500,396.33
Worksuite 1000,QDrive,Berkeley,94701,01/04/2019,15:00:00,500,283.01
Worksuite 1000,StorSQL,Berkeley,94701,17/05/2019,16:00:00,500,413.3
Worksuite 1000,Whathype,Berkeley,94701,11/06/2019,15:14:00,500,396.33
Worksuite 1000,EmailOut,Berkeley,94701,22/04/2019,15:15:00,500,91.09
Worksuite 1000,Whathype,Berkeley,94701,22/04/2019,15:15:00,500,396.33
Worksuite 1000,QDrive,Berkeley,94701,03/07/2019,15:00:00,500,283.01
TBOX,TBOX S3,Berkeley,94701,05/04/2019,16:00:00,500,185.25
Worksuite 1000,DoneIt,Berkeley,94701,14/08/2018,23:10:00,500,63.26
Worksuite 1000,MindVis,Berkeley,94701,20/07/2018,22:28:00,500,437.66
TBOX,TBOX S3,Berkeley,94701,05/10/2018,23:45:00,500,185.25
TBOX,TBOX,Berkeley,94701,08/10/2018,22:48:00,500,504.01
Worksuite 1000,StorSQL,Berkeley,94701,11/06/2018,23:30:00,500,413.3
Worksuite 1000,EmailOut,Berkeley,94701,15/06/2018,23:35:00,500,91.09
Worksuite 1000,Spreadcel,Berkeley,94701,14/08/2018,23:10:00,500,157.28
Worksuite 1000,PublishIt,Berkeley,94701,26/07/2018,23:30:00,500,621.87
Worksuite 1000,Sociplace,Berkeley,94701,23/10/2018,9:00:00,500,255
BI Stack,BiFlow,Berkeley,94701,05/07/2018,22:50:00,500,160
Worksuite 1000,Wordwrite,Berkeley,94701,04/09/2018,22:30:00,500,467.22
Worksuite 1000,PlanAhead,Berkeley,94701,27/07/2018,21:51:00,500,407.99
BI Stack,BiFlow,Berkeley,94701,06/06/2018,22:02:00,500,160
Worksuite 1000,SlidePoint,Berkeley,94701,06/06/2018,22:02:00,500,364.39
Worksuite 1000,EmailOut,Berkeley,94701,15/06/2018,23:35:00,500,91.09
BI Stack,BiFlow,Berkeley,94701,21/06/2018,22:42:00,500,160
Worksuite 1000,VideoRight,Berkeley,94701,02/08/2018,22:00:00,500,601.56
Worksuite 1000,Sociplace,Berkeley,94701,21/08/2018,22:00:00,500,255
Worksuite 1000,EmailOut,Berkeley,94701,19/06/2018,23:30:00,500,91.09
TBOX,TBOX,Berkeley,94701,15/06/2018,23:35:00,500,504.01
Worksuite 1000,Sociplace,Berkeley,94701,02/08/2018,22:00:00,500,255
Worksuite 1000,Slackala,Berkeley,94701,03/10/2018,22:00:00,500,591.88
Worksuite 1000,PlanAhead,Berkeley,94701,13/07/2018,22:19:00,500,407.99
Worksuite 1000,PlanAhead,Berkeley,94701,03/08/2018,22:32:00,500,407.99
Worksuite 1000,Spreadcel,Berkeley,94701,27/06/2018,23:00:00,500,157.28
Worksuite 1000,PlanAhead,Berkeley,94701,24/10/2018,22:00:00,500,407.99
BI Stack,BiFlow,Berkeley,94701,17/10/2018,23:00:00,500,160
Worksuite 1000,EmailOut,Berkeley,94701,16/07/2018,22:30:00,500,91.09
